HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3NJM2BJS4W6ULXJEV3JC0K7PLL3PCP,ANYM0QBCV3W5N,Approved,Mon Aug 05 02:27:44 PDT 2019,Mon Aug 05 02:34:43 PDT 2019,Thu Aug 08 02:34:43 PDT 2019,Mon Aug 05 02:38:08 PDT 2019,,,419,100% (2/2),100% (2/2),100% (2/2),082bdb61-6067-47a8-8e83-52853e5c06a2,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3NKQQ8O39Y5HIUXOCLDHUWC6E2DDUF,A1L2N1X8U8Z3W7,Approved,Mon Aug 05 05:13:18 PDT 2019,Mon Aug 05 05:23:57 PDT 2019,Thu Aug 08 05:23:57 PDT 2019,Mon Aug 05 05:49:29 PDT 2019,,,639,100% (2/2),100% (2/2),100% (2/2),d99a4570-f194-47cd-a7db-8f982fa8525a,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3NKQQ8O39Y5HIUXOCLDHUWC6E39UDU,A3CMWYLWMENHLZ,Approved,Mon Aug 05 08:02:48 PDT 2019,Mon Aug 05 08:09:21 PDT 2019,Thu Aug 08 08:09:21 PDT 2019,Mon Aug 05 08:41:28 PDT 2019,,,393,100% (2/2),100% (2/2),100% (2/2),976cc8ae-30cc-43c4-8a94-7177563d8a1f,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3NL0RFNU0FNQF29JPW8ML592ZYIK48,A10LLZZHZVGWRW,Approved,Mon Aug 05 03:24:57 PDT 2019,Mon Aug 05 03:30:21 PDT 2019,Thu Aug 08 03:30:21 PDT 2019,Mon Aug 05 03:45:26 PDT 2019,,,324,100% (2/2),100% (2/2),100% (2/2),130777af-c2ac-4577-8420-2c86adad921a,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3NOKK93PR185L4E2IG9WWW8OSQEEEM,A2IQ0QCTQ3KWLT,Approved,Mon Aug 05 02:15:28 PDT 2019,Mon Aug 05 02:24:31 PDT 2019,Thu Aug 08 02:24:31 PDT 2019,Mon Aug 05 02:38:37 PDT 2019,,,543,100% (2/2),100% (2/2),100% (2/2),d434b7f9-e552-4de0-83df-5c7d3fb88cf7,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3NPI0JQDAO5B7ELPHPE2PU7T977PTC,A1M3VJEHKWDP8I,Approved,Mon Aug 05 04:33:23 PDT 2019,Mon Aug 05 04:41:07 PDT 2019,Thu Aug 08 04:41:07 PDT 2019,Mon Aug 05 05:05:09 PDT 2019,,,464,100% (2/2),100% (2/2),100% (2/2),6ad14824-9244-4524-bd27-226d5a4bc7a2,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3OHYZ19UGC5O7IAFWPA65PCBBDOOA7,A2K6QV9HRJ4V7B,Approved,Mon Aug 05 03:39:06 PDT 2019,Mon Aug 05 03:49:15 PDT 2019,Thu Aug 08 03:49:15 PDT 2019,Mon Aug 05 05:05:09 PDT 2019,,,609,100% (2/2),100% (2/2),100% (2/2),65e1fbef-cc20-4254-81e3-f0badbcf8452,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3OHYZ19UGC5O7IAFWPA65PCBBDPAOU,AINCJJNTNUM5R,Approved,Mon Aug 05 03:58:00 PDT 2019,Mon Aug 05 04:07:44 PDT 2019,Thu Aug 08 04:07:44 PDT 2019,Mon Aug 05 05:05:09 PDT 2019,,,584,100% (2/2),100% (2/2),100% (2/2),77b76b01-b8d5-48ab-b2bf-236e9f9341b5,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3OJSZ2ATDSWKG66ZK72NMSAUTBE75X,A249M2F9FFNIK2,Approved,Mon Aug 05 08:04:25 PDT 2019,Mon Aug 05 08:12:46 PDT 2019,Thu Aug 08 08:12:46 PDT 2019,Mon Aug 05 08:41:28 PDT 2019,,,501,100% (2/2),100% (2/2),100% (2/2),3d3ddd67-f313-46ed-8d19-b0880bc47cce,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3OWEPKL089CO6VC5O7Y9G9AGKVI7NP,A7204W9E8IR1R,Approved,Mon Aug 05 05:28:38 PDT 2019,Mon Aug 05 05:35:56 PDT 2019,Thu Aug 08 05:35:56 PDT 2019,Mon Aug 05 05:49:29 PDT 2019,,,438,100% (2/2),100% (2/2),100% (2/2),af78f4a8-c4ae-4354-9404-53e6f30882a6,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3PDJHANYK5GDSZCP2ZY45BDO38IH6K,A21ZMR7O42OSMI,Approved,Mon Aug 05 02:27:07 PDT 2019,Mon Aug 05 02:44:17 PDT 2019,Thu Aug 08 02:44:17 PDT 2019,Mon Aug 05 02:56:48 PDT 2019,,,1030,100% (2/2),100% (2/2),100% (2/2),f68c49d3-4425-448c-996d-23217649f191,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3PEIJLRY6TT884RAYLTU6R0VF02XW2,A122LRCSBAD6DC,Approved,Mon Aug 05 05:52:58 PDT 2019,Mon Aug 05 06:00:35 PDT 2019,Thu Aug 08 06:00:35 PDT 2019,Mon Aug 05 06:10:01 PDT 2019,,,457,100% (3/3),100% (3/3),100% (3/3),ae628fb4-8ccb-44d5-ad1b-9e3a2a2f5891,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3Q5C1WP23M165KRXVRLELIJHQPE15U,A20CVSKTLJTTTT,Approved,Mon Aug 05 08:00:10 PDT 2019,Mon Aug 05 08:06:29 PDT 2019,Thu Aug 08 08:06:29 PDT 2019,Mon Aug 05 08:41:28 PDT 2019,,,379,100% (2/2),100% (2/2),100% (2/2),300a02bd-2dd9-40b5-bcc4-42cffd692f6e,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3Q5ZZ9ZEVOFOGKBIUCUT0S6P4UL58H,A1SIUJEL2LS8UO,Approved,Mon Aug 05 04:30:30 PDT 2019,Mon Aug 05 04:39:34 PDT 2019,Thu Aug 08 04:39:34 PDT 2019,Mon Aug 05 05:05:09 PDT 2019,,,544,100% (2/2),100% (2/2),100% (2/2),2fc12887-8cde-4447-b6b5-9efc675f228e,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3QIYRE09Y3HAV9X3ZRH0FZJ3H9BN11,A2H9GCED75EGNT,Approved,Mon Aug 05 02:35:08 PDT 2019,Mon Aug 05 02:43:54 PDT 2019,Thu Aug 08 02:43:54 PDT 2019,Mon Aug 05 02:57:13 PDT 2019,,,526,100% (2/2),100% (2/2),100% (2/2),f5f1f99b-65c4-40bd-81e7-7c05c9269b42,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3QJOXOW4XJR3XS6FZEXF94DX1TZEM7,A2VJQNAIZM1OAC,Approved,Mon Aug 05 07:15:15 PDT 2019,Mon Aug 05 07:23:56 PDT 2019,Thu Aug 08 07:23:56 PDT 2019,Mon Aug 05 07:26:51 PDT 2019,,,521,100% (2/2),100% (2/2),100% (2/2),b30547b4-ea66-4b84-a98b-95618cdd993b,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3QRYMNZ7FYHB4T9C1A1AL52Y9SCTNQ,AMJF51O7XF7OU,Approved,Mon Aug 05 06:06:36 PDT 2019,Mon Aug 05 06:12:40 PDT 2019,Thu Aug 08 06:12:40 PDT 2019,Mon Aug 05 06:18:04 PDT 2019,,,364,100% (2/2),100% (2/2),100% (2/2),4af76fbe-de42-4f33-a41e-64d427471ccf,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3R6BYFZZP7C6XI5F8WJU23EVKX6FXG,A1RKHN69EI6ZPK,Approved,Mon Aug 05 03:33:22 PDT 2019,Mon Aug 05 03:40:18 PDT 2019,Thu Aug 08 03:40:18 PDT 2019,Mon Aug 05 03:46:20 PDT 2019,,,416,100% (3/3),100% (3/3),100% (3/3),81423b1c-7166-418e-9820-c892bf2744ad,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3RJSC4XJ10U6YV6FZ8HE7D07LW950U,A1O4W7F05T6HY0,Approved,Mon Aug 05 04:28:39 PDT 2019,Mon Aug 05 04:40:23 PDT 2019,Thu Aug 08 04:40:23 PDT 2019,Mon Aug 05 05:05:09 PDT 2019,,,704,100% (2/2),100% (2/2),100% (2/2),cc8dc8b5-664d-4ce3-b62d-411f9bb63eb8,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3RXCAC0YIRPMWH02B8DK4PXEU308G3,A3542PB4Z0NE80,Approved,Mon Aug 05 04:51:20 PDT 2019,Mon Aug 05 05:00:42 PDT 2019,Thu Aug 08 05:00:42 PDT 2019,Mon Aug 05 05:05:10 PDT 2019,,,562,100% (2/2),100% (2/2),100% (2/2),edcf9b96-79fb-4ac7-a174-ae7524c7f285,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3S06PH7KSR419X6QAX3XJU7935D1D1,AOI5X12IPYJD,Approved,Mon Aug 05 04:16:58 PDT 2019,Mon Aug 05 04:35:52 PDT 2019,Thu Aug 08 04:35:52 PDT 2019,Mon Aug 05 05:05:10 PDT 2019,,,1134,100% (3/3),100% (3/3),100% (3/3),a0fd2cb9-6c18-422d-b650-7744ec5cecd6,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3SLE99ER0ND5PWTE4CLJGY3LDZHZBK,A284YHQWREBH07,Approved,Mon Aug 05 05:41:59 PDT 2019,Mon Aug 05 05:42:07 PDT 2019,Thu Aug 08 05:42:07 PDT 2019,Mon Aug 05 05:49:29 PDT 2019,,,8,100% (2/2),100% (2/2),100% (2/2),5cf4a2d2-05ff-47b0-b5db-507e960f16fe,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3TE3O8573082ZS7RB2YVT2YIADS2R1,A4FIBA4TLW0NG,Approved,Mon Aug 05 06:19:05 PDT 2019,Mon Aug 05 06:28:21 PDT 2019,Thu Aug 08 06:28:21 PDT 2019,Mon Aug 05 06:42:55 PDT 2019,,,556,100% (2/2),100% (2/2),100% (2/2),3cbcd4ea-b36a-4d3a-9eb7-1536628a73f8,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3TU5ZICBRD1D96UGE4IWY31G0Q58QU,A2YE2I9DYV9OKW,Approved,Mon Aug 05 02:49:40 PDT 2019,Mon Aug 05 02:57:01 PDT 2019,Thu Aug 08 02:57:01 PDT 2019,Mon Aug 05 02:57:56 PDT 2019,,,441,100% (2/2),100% (2/2),100% (2/2),466d42c5-7ddd-43fe-bd65-c322cc37c123,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3TU5ZICBRD1D96UGE4IWY31G0RK8QB,A3DNYS7B0V1FQF,Approved,Mon Aug 05 06:27:40 PDT 2019,Mon Aug 05 06:36:50 PDT 2019,Thu Aug 08 06:36:50 PDT 2019,Mon Aug 05 06:42:55 PDT 2019,,,550,100% (2/2),100% (2/2),100% (2/2),d3318655-0b08-4491-affc-7087eb6d5558,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3VBEN272MKZ4F1FBP6JPLGXF6Y2SGK,A34Y00EAWB242M,Approved,Mon Aug 05 07:38:55 PDT 2019,Mon Aug 05 07:46:48 PDT 2019,Thu Aug 08 07:46:48 PDT 2019,Mon Aug 05 08:41:28 PDT 2019,,,473,100% (2/2),100% (2/2),100% (2/2),8df71d59-252c-4392-b971-4f02dc905202,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3VELCLL3GKJY7HKM13YN7UAUFIY1FH,A1T643M1P572AA,Approved,Mon Aug 05 05:57:18 PDT 2019,Mon Aug 05 06:06:50 PDT 2019,Thu Aug 08 06:06:50 PDT 2019,Mon Aug 05 06:10:02 PDT 2019,,,572,100% (2/2),100% (2/2),100% (2/2),a501c272-1722-484f-9856-62b180dd9360,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3VSOLARPKB9LGA7OLLCELR3GA4939B,A1PBRKFHSF1OF8,Approved,Mon Aug 05 02:45:38 PDT 2019,Mon Aug 05 02:51:34 PDT 2019,Thu Aug 08 02:51:34 PDT 2019,Mon Aug 05 02:57:33 PDT 2019,,,356,100% (3/3),100% (3/3),100% (3/3),c2c021e9-dcaa-4cd3-b751-2df2dfd6015d,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3XCC1ODXDLBJRB9CDDOWPKWLQIYQRT,A33S60LF9CO9EH,Approved,Mon Aug 05 05:19:00 PDT 2019,Mon Aug 05 05:27:07 PDT 2019,Thu Aug 08 05:27:07 PDT 2019,Mon Aug 05 05:49:29 PDT 2019,,,487,100% (2/2),100% (2/2),100% (2/2),dda9df24-b3f9-4f93-ba53-cdad30ac4d3e,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3XLBSAQ9Z4CINKQORV93BWHPU9KZ7S,A4UVMEBNED9YR,Approved,Mon Aug 05 03:14:55 PDT 2019,Mon Aug 05 03:25:56 PDT 2019,Thu Aug 08 03:25:56 PDT 2019,Mon Aug 05 03:46:36 PDT 2019,,,661,100% (2/2),100% (2/2),100% (2/2),1c2dd40d-3a6d-49f6-98c1-da59d55878f8,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3XLBSAQ9Z4CINKQORV93BWHPU9N7Z3,A2B2HQHFBYLTXU,Approved,Mon Aug 05 04:26:04 PDT 2019,Mon Aug 05 04:39:11 PDT 2019,Thu Aug 08 04:39:11 PDT 2019,Mon Aug 05 05:05:10 PDT 2019,,,787,100% (2/2),100% (2/2),100% (2/2),2539038f-37da-4fa6-8eaa-ba6bf1fd91ff,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3XLBSAQ9Z4CINKQORV93BWHPUAK7Z2,A3A0VPWPASCO9J,Approved,Mon Aug 05 07:46:32 PDT 2019,Mon Aug 05 07:56:17 PDT 2019,Thu Aug 08 07:56:17 PDT 2019,Mon Aug 05 08:41:28 PDT 2019,,,585,100% (2/2),100% (2/2),100% (2/2),348149b8-8c3c-4ba6-b339-392da7519be0,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3YDGXNSEOZU6K17IG7BJV00B4YS48D,A3NCFBKM9YYU6A,Approved,Mon Aug 05 05:09:02 PDT 2019,Mon Aug 05 05:16:30 PDT 2019,Thu Aug 08 05:16:30 PDT 2019,Mon Aug 05 05:49:29 PDT 2019,,,448,100% (2/2),100% (2/2),100% (2/2),fa02c90d-9dc8-40be-b5ae-e19d045f594f,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3YGXWBAF70H8W4XVXJROXMWUUPFC4T,A3IACFZQYCB2VV,Approved,Mon Aug 05 05:43:56 PDT 2019,Mon Aug 05 05:50:03 PDT 2019,Thu Aug 08 05:50:03 PDT 2019,Mon Aug 05 05:51:56 PDT 2019,,,367,100% (2/2),100% (2/2),100% (2/2),1361d061-26b9-4842-817c-8920290f0387,,
3D17ECOUOEV05L6ZR6SJH1Q9K36310,34S6YYW6IUSPRRIPDARPF13JDKFSBA,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Mon Aug 05 02:11:31 PDT 2019,106,BatchId:3725877;OriginalHitTemplateId:920937340;,1200,259200,Mon Aug 12 02:11:31 PDT 2019,,,3YMU66OBIN8FPS1VEC7QH2QDXMRHGS,A8HSPSD88CUTS,Approved,Mon Aug 05 05:13:34 PDT 2019,Mon Aug 05 05:24:27 PDT 2019,Thu Aug 08 05:24:27 PDT 2019,Mon Aug 05 05:49:29 PDT 2019,,,653,100% (2/2),100% (2/2),100% (2/2),9063bd05-b83a-4596-bc5d-aa1b93339ccb,,
